participant_id,item,iconicity,arrangement,decisionTime
S139,I06,square,Random,1888.7831002532803
S140,I06,square,Random,947.0730950410637
S141,I06,square,Random,2545.810118333995
S142,I06,square,Random,3912.882327990485
S143,I06,square,Random,2427.7147630847517
S144,I06,square,Random,2769.6308356945824
S145,I06,square,Random,1219.0202068880317
S146,I06,square,Random,1829.0077289276635
S147,I06,square,Random,3798.6950388462683
S001,I07,natural,Random,1704.8803614575543
S002,I07,natural,Random,1864.222994751181
S003,I07,natural,Random,1849.9928288433903
S004,I07,natural,Random,1076.653042740615
S005,I07,natural,Random,781.4218144255523
S006,I07,natural,Random,1417.137893145981
S007,I07,natural,Random,2026.0497415500363
S008,I07,natural,Random,855.4117820724146
S009,I07,natural,Random,1614.0337596319198
S010,I07,natural,Random,1928.0436070376936
S011,I07,natural,Random,2637.268969614658
S012,I07,natural,Random,1985.6192968490727
S013,I07,natural,Random,1161.2069113096986
S014,I07,natural,Random,2223.9183574127464
S015,I07,natural,Random,854.0596737658534
S016,I07,natural,Random,2014.3449070849347
S017,I07,natural,Random,2173.9522502656882
S018,I07,natural,Random,1802.290782133927
S019,I07,natural,Random,659.7973757945913
S020,I07,natural,Random,1160.517646731962
S021,I07,natural,Random,1430.533306751514
S022,I07,natural,Random,1863.9263901199733
S023,I07,natural,Random,-346.49154953240077
S024,I07,natural,Random,826.3907894586523
S025,I07,natural,Random,2367.9702817731895
S026,I07,natural,Random,2523.8324343438453
S027,I07,natural,Random,1221.4481053653408
S028,I07,natural,Random,2072.565818039875
S029,I07,natural,Random,622.3384426735036
S030,I07,natural,Random,1689.272232346901
S031,I07,natural,Random,2062.7559869110005
S032,I07,natural,Random,227.05798060397228
S033,I07,natural,Random,-765.3454518449216
S034,I07,natural,Random,3575.6932123709234
S035,I07,natural,Random,2628.5532948945806
S036,I07,natural,Random,803.0827626046371
S037,I07,natural,Random,2156.6310449812077
S038,I07,natural,Random,2862.9536222591323
S039,I07,natural,Random,981.7877404162539
S040,I07,natural,Random,3133.798976053875
S041,I07,natural,Random,1832.923002581325
S042,I07,natural,Random,3377.924808071965
S043,I07,natural,Random,2815.570813510857
S044,I07,natural,Random,462.60822264976116
S045,I07,natural,Random,2946.521583929986
S046,I07,natural,Random,2829.248440397185
S047,I07,natural,Random,3312.468478429922
S048,I07,natural,Random,2199.0698202214107
S049,I07,natural,Random,-893.593658789323
S050,I07,natural,Random,4035.445025295776
S051,I07,natural,Random,4307.758585017951
S052,I07,natural,Random,1377.8915874759368
S053,I07,natural,Random,665.7475730907032
S054,I07,natural,Random,1126.317377870141
S055,I07,natural,Random,3288.9222955918526
S056,I07,natural,Random,2012.7909963918823
S057,I07,natural,Random,2079.195569100486
S058,I07,natural,Random,2187.8729393099106
S059,I07,natural,Random,3514.4076933296283
S060,I07,natural,Random,3592.2308722945763
S061,I07,natural,Random,1471.2992637625698
S062,I07,natural,Random,1634.0710735202676
S063,I07,natural,Random,2223.134210540212
S064,I07,natural,Random,3763.8859341770626
S065,I07,natural,Random,2656.9020401368534
S066,I07,natural,Random,2900.796729412952
S067,I07,natural,Random,1453.333044332711
S068,I07,natural,Random,3283.2411169274064
S069,I07,natural,Random,667.3032304082593
S070,I07,natural,Random,2479.911094406275
S071,I07,natural,Random,1773.1072534502384
S072,I07,natural,Random,3570.146855679787
S073,I07,natural,Random,2701.104006908201
S074,I07,natural,Random,2022.0346948407714
S075,I07,natural,Random,707.023225042625
S076,I07,natural,Random,420.5907168443216
S077,I07,natural,Random,1008.1903527412478
S078,I07,natural,Random,1356.7618797470252
S079,I07,natural,Random,275.20363580978324
S080,I07,natural,Random,2794.252683621441
S081,I07,natural,Random,1945.1434236514683
S082,I07,natural,Random,4051.1190536748054
S083,I07,natural,Random,726.4547316248168
S084,I07,natural,Random,1490.1396376050902
S085,I07,natural,Random,1991.3340262152387
S086,I07,natural,Random,1611.9679170753188
S087,I07,natural,Random,2349.233720677185
S088,I07,natural,Random,1111.9421497865221
S089,I07,natural,Random,2986.837501690158
S090,I07,natural,Random,3139.082215252868
S091,I07,natural,Random,1189.1862853843795
S092,I07,natural,Random,759.2614972344015
S093,I07,natural,Random,2929.6118413518966
S094,I07,natural,Random,1991.483857215189
S095,I07,natural,Random,1946.7152096586642
S096,I07,natural,Random,1749.63104306061
S097,I07,natural,Random,2559.056453597579
S098,I07,natural,Random,854.3277226088799
S099,I07,natural,Random,2341.006872151529
S100,I07,natural,Random,1668.48654417117
S101,I07,natural,Random,2265.745010385494
S102,I07,natural,Random,1842.7723410134904
S103,I07,natural,Random,1938.87425797992
S104,I07,natural,Random,1085.1880432572855
S105,I07,natural,Random,1996.0344597095655
S106,I07,natural,Random,733.9296884842673
S107,I07,natural,Random,1842.3955084372578
S108,I07,natural,Random,2607.247149834177
S109,I07,natural,Random,3981.5079546494926
S110,I07,natural,Random,3297.350211377775
S111,I07,natural,Random,2986.8341954115003
S112,I07,natural,Random,2456.253480751555
S113,I07,natural,Random,2094.249428096886
S114,I07,natural,Random,1380.211452796381
S115,I07,natural,Random,2153.3265886387103
S116,I07,natural,Random,1019.144976087221
S117,I07,natural,Random,1026.8769589633393
S118,I07,natural,Random,1871.4526549325738
S119,I07,natural,Random,1568.2428679724756
S120,I07,natural,Random,463.30162283853235
S121,I07,natural,Random,828.0042441598168
S122,I07,natural,Random,1203.6229134966054
S123,I07,natural,Random,1173.6221388914312
S124,I07,natural,Random,1133.3060322683257
S125,I07,natural,Random,1094.245117192042
S126,I07,natural,Random,1249.8921416879703
S127,I07,natural,Random,2885.0119029541584
S128,I07,natural,Random,2111.2026968968785
S129,I07,natural,Random,1999.4155513286319
S130,I07,natural,Random,2320.952171049851
S131,I07,natural,Random,2076.488765554979
S132,I07,natural,Random,3589.766128554504
S133,I07,natural,Random,1621.8132533668881
S134,I07,natural,Random,3049.839447602173
S135,I07,natural,Random,175.07681116086542
S136,I07,natural,Random,1235.9415957656715
S137,I07,natural,Random,1852.5690596367203
S138,I07,natural,Random,674.8357995164789
S139,I07,natural,Random,694.5190070314186
S140,I07,natural,Random,2188.703991712673
S141,I07,natural,Random,2484.7639440521684
S142,I07,natural,Random,3184.306133531829
S143,I07,natural,Random,1201.9613821821122
S144,I07,natural,Random,2390.845787964132
S145,I07,natural,Random,1512.509868373464
S146,I07,natural,Random,1952.6700126309374
S147,I07,natural,Random,4752.0777397800575
S001,I08,house,Random,1161.8850518942904
S002,I08,house,Random,1176.366653511746
S003,I08,house,Random,582.2701834200166
S004,I08,house,Random,1223.9787851215021
S005,I08,house,Random,-3.002427118560945
S006,I08,house,Random,-828.7602239676144
S007,I08,house,Random,1425.1842353530471
S008,I08,house,Random,404.04507926913425
S009,I08,house,Random,999.9240062857812
S010,I08,house,Random,2199.335321537336
S011,I08,house,Random,2009.9359403127746
S012,I08,house,Random,1562.1814720365523
S013,I08,house,Random,-107.9493141456403
S014,I08,house,Random,564.020287314692
S015,I08,house,Random,744.447691566427
S016,I08,house,Random,955.0872371634214
S017,I08,house,Random,1336.4835475604136
S018,I08,house,Random,2268.4623294966327
S019,I08,house,Random,1248.4642079442422
S020,I08,house,Random,531.7197341142935
S021,I08,house,Random,-128.23539203754535
S022,I08,house,Random,269.1584250266667
S023,I08,house,Random,1026.6680173388293
S024,I08,house,Random,625.4129442593022
S025,I08,house,Random,1997.5539522467707
S026,I08,house,Random,980.1261228501332
S027,I08,house,Random,372.95993844508257
S028,I08,house,Random,2097.0738198625827
S029,I08,house,Random,-769.9741191269272
S030,I08,house,Random,1220.9890702553987
S031,I08,house,Random,1328.7728447392847
S032,I08,house,Random,-33.1817124036113
S033,I08,house,Random,-894.6875446478798
S034,I08,house,Random,1224.0814712539616
S035,I08,house,Random,1190.9330112942716
S036,I08,house,Random,1125.615453347963
S037,I08,house,Random,2112.2091143266366
S038,I08,house,Random,760.6146973066178
S039,I08,house,Random,648.1441014578311
S040,I08,house,Random,1225.9699327199692
S041,I08,house,Random,1294.7677967006052
S042,I08,house,Random,902.128000636147
S043,I08,house,Random,1399.682685118465
S044,I08,house,Random,653.0603056896941
S045,I08,house,Random,2517.213734159498
S046,I08,house,Random,390.94170498271365
S047,I08,house,Random,2250.868977017044
S048,I08,house,Random,1625.4655035795352
S049,I08,house,Random,-616.0980455973945
S050,I08,house,Random,1955.7734585382066
S051,I08,house,Random,1960.4785375473627
S052,I08,house,Random,977.8086170312938
S053,I08,house,Random,1226.561306731226
S054,I08,house,Random,296.3700740243862
S055,I08,house,Random,1976.2260987336617
S056,I08,house,Random,1236.0994730307264
S057,I08,house,Random,570.8528122416817
S058,I08,house,Random,1315.489964745234
S059,I08,house,Random,1107.4331346881258
S060,I08,house,Random,1309.0784904139045
S061,I08,house,Random,-613.137118405064
S062,I08,house,Random,1137.2274162715664
S063,I08,house,Random,538.3056750090461
S064,I08,house,Random,2639.0660494175145
S065,I08,house,Random,779.6429216912009
S066,I08,house,Random,1511.216861215639
S067,I08,house,Random,1082.6433071466865
S068,I08,house,Random,2473.762876621688
S069,I08,house,Random,208.17033803371305
S070,I08,house,Random,1677.4229950276308
S071,I08,house,Random,-873.0173590875779
S072,I08,house,Random,2473.9049126599493
S073,I08,house,Random,1602.34252818066
S074,I08,house,Random,889.2698959913638
S075,I08,house,Random,1541.0929362145025
S076,I08,house,Random,-317.35912941308743
S077,I08,house,Random,818.8451236621764
S078,I08,house,Random,1064.0298810643571
S079,I08,house,Random,873.4207113773583
S080,I08,house,Random,1830.685857134212
S081,I08,house,Random,1813.9250023868237
S082,I08,house,Random,2640.289100278401
S083,I08,house,Random,196.61370731199167
S084,I08,house,Random,673.4440203452375
S085,I08,house,Random,1267.2355401618938
S086,I08,house,Random,360.2560903215233
S087,I08,house,Random,563.5479887788522
S088,I08,house,Random,570.7329515393858
S089,I08,house,Random,1788.854218739015
S090,I08,house,Random,2310.9688267723072
S091,I08,house,Random,549.5965048625876
S092,I08,house,Random,1027.1535488755062
S093,I08,house,Random,1950.8817179994726
S094,I08,house,Random,1998.7826910841686
S095,I08,house,Random,1807.2801973889452
S096,I08,house,Random,1153.2738999041399
S097,I08,house,Random,2434.395298069811
S098,I08,house,Random,87.71868667752142
S099,I08,house,Random,910.8705793980932
S100,I08,house,Random,1668.2251835547747
S101,I08,house,Random,1046.510366134955
S102,I08,house,Random,1456.401004499839
S103,I08,house,Random,1266.515894567394
S104,I08,house,Random,781.7287104654814
S105,I08,house,Random,2018.1152447661993
S106,I08,house,Random,1289.3579050019853
S107,I08,house,Random,1809.0810207584047
S108,I08,house,Random,768.3814344138759
S109,I08,house,Random,3147.3659429957384
S110,I08,house,Random,2049.966212707457
S111,I08,house,Random,2431.3720546381865
S112,I08,house,Random,542.0764557232649
S113,I08,house,Random,879.5845821660632
S114,I08,house,Random,-554.5929581946848
S115,I08,house,Random,1774.1776537007572
S116,I08,house,Random,-9.98961579672141
S117,I08,house,Random,-993.5750854555763
S118,I08,house,Random,883.7565747189636
S119,I08,house,Random,884.6577858121484
S120,I08,house,Random,1902.62875627834
S121,I08,house,Random,598.8239148049319
S122,I08,house,Random,201.63606436019677
S123,I08,house,Random,1783.195382154793
S124,I08,house,Random,410.118107154801
S125,I08,house,Random,654.7125701251191
S126,I08,house,Random,1051.8400898966233
S127,I08,house,Random,2468.705855611662
S128,I08,house,Random,672.7601668184054
S129,I08,house,Random,418.3276724127297
S130,I08,house,Random,3076.109888378955
S131,I08,house,Random,2100.3799061703
S132,I08,house,Random,3177.6964516283656
S133,I08,house,Random,509.8827098608979
S134,I08,house,Random,735.2594512209778
S135,I08,house,Random,51.25419515389535
S136,I08,house,Random,1574.5527260866788
S137,I08,house,Random,-134.86097913453932
S138,I08,house,Random,-1268.1182525874692
S139,I08,house,Random,900.7606710945204
S140,I08,house,Random,466.24864315712875
S141,I08,house,Random,1485.826646452612
S142,I08,house,Random,1836.2486098977968
S143,I08,house,Random,1855.1950745297902
S144,I08,house,Random,927.4421373972846
S145,I08,house,Random,1164.2358509010464
S146,I08,house,Random,1666.9169450390077
S147,I08,house,Random,2601.4768307608647
S001,I09,square,Random,1499.6269144814453
S002,I09,square,Random,1487.6970920809658
S003,I09,square,Random,2378.7078220223148
S004,I09,square,Random,440.73333793513643
S005,I09,square,Random,1270.7579900033916
S006,I09,square,Random,327.06861535893427
S007,I09,square,Random,2309.0346808786985
S008,I09,square,Random,-950.3124579441437
S009,I09,square,Random,1060.470212368337
S010,I09,square,Random,2299.918477476625
S011,I09,square,Random,3987.2801510173326
S012,I09,square,Random,488.52977366355844
S013,I09,square,Random,890.0863256582039
S014,I09,square,Random,1898.960471215449
S015,I09,square,Random,1915.037872082575
S016,I09,square,Random,1699.9140357420647
S017,I09,square,Random,2587.2283283540883
S018,I09,square,Random,1322.6968425161065
S019,I09,square,Random,1861.8318756166989
S020,I09,square,Random,1518.430299053785
S021,I09,square,Random,969.0892147561419
S022,I09,square,Random,2238.8567975054925
S023,I09,square,Random,1366.5064634714959
S024,I09,square,Random,861.3116604470929
S025,I09,square,Random,3312.065580440222
S026,I09,square,Random,2295.7020436664543
S027,I09,square,Random,854.3704342797655
S028,I09,square,Random,3170.3257759732933
S029,I09,square,Random,433.05943845244815
S030,I09,square,Random,235.79435776666583
S031,I09,square,Random,2755.706313042857
S032,I09,square,Random,806.5313341667921
S033,I09,square,Random,948.1578654074392
S034,I09,square,Random,669.1474641635273
S035,I09,square,Random,2225.798553372275
S036,I09,square,Random,2598.790230208009
S037,I09,square,Random,1639.840554311551
S038,I09,square,Random,3833.527878702727
S039,I09,square,Random,537.4761133098273
S040,I09,square,Random,2228.995389755919
S041,I09,square,Random,1833.468887224504
S042,I09,square,Random,3202.515365880804
S043,I09,square,Random,2372.9083089891033
S044,I09,square,Random,709.7086177147255
S045,I09,square,Random,3160.859753708999
S046,I09,square,Random,876.538687724494
S047,I09,square,Random,3561.927198088203
S048,I09,square,Random,1685.2992464099725
S049,I09,square,Random,488.2850337855816
S050,I09,square,Random,3199.2501760413397
S051,I09,square,Random,3902.889644653465
S052,I09,square,Random,1873.746404874058
S053,I09,square,Random,2577.192580437425
S054,I09,square,Random,929.4507624962267
S055,I09,square,Random,3487.253028417005
S056,I09,square,Random,1126.0352210071715
S057,I09,square,Random,1409.1002831469063
S058,I09,square,Random,1505.698394986508
S059,I09,square,Random,2760.5222149862957
S060,I09,square,Random,1824.4767700765728
S061,I09,square,Random,1571.4709036027941
S062,I09,square,Random,320.2305893255077
S063,I09,square,Random,1943.351086873668
S064,I09,square,Random,2454.3388289004097
S065,I09,square,Random,490.92610415779177
S066,I09,square,Random,1948.1918308653878
S067,I09,square,Random,1857.974758337388
S068,I09,square,Random,2363.3488882426973
S069,I09,square,Random,2978.076226753169
S070,I09,square,Random,3136.295977852602
S071,I09,square,Random,636.6761847973585
S072,I09,square,Random,2012.9791007876674
S073,I09,square,Random,2361.9854311637323
S074,I09,square,Random,2119.205810311924
S075,I09,square,Random,1675.6406568266675
S076,I09,square,Random,1126.589595716793
S077,I09,square,Random,1716.8642346570405
S078,I09,square,Random,882.1511461582198
S079,I09,square,Random,1310.5621678077316
S080,I09,square,Random,2611.991611216058
S081,I09,square,Random,2485.717056075059
S082,I09,square,Random,3029.743777828836
S083,I09,square,Random,2635.7781570206803
S084,I09,square,Random,2966.6898624442165
S085,I09,square,Random,2293.1633042392914
S086,I09,square,Random,862.6365150704974
S087,I09,square,Random,181.48820557633007
S088,I09,square,Random,1290.0655676427655
S089,I09,square,Random,1598.8553028202946
S090,I09,square,Random,3488.9353154248574
S091,I09,square,Random,1269.2227110701508
S092,I09,square,Random,1357.7541491545646
S093,I09,square,Random,2107.844806527881
S094,I09,square,Random,2400.098006076081
S095,I09,square,Random,1918.4958797706902
S096,I09,square,Random,240.19045440821242
S097,I09,square,Random,2789.73889906246
S098,I09,square,Random,23.22572958665387
S099,I09,square,Random,2279.5238024943883
S100,I09,square,Random,2397.9808200800226
S101,I09,square,Random,1135.4142661294795
S102,I09,square,Random,3453.3939053868908
S103,I09,square,Random,148.88431183100852
S104,I09,square,Random,1359.7511964750754
S105,I09,square,Random,2245.977345579277
S106,I09,square,Random,1849.046374916286
S107,I09,square,Random,2809.637650990501
S108,I09,square,Random,1674.175609944155
S109,I09,square,Random,3048.2637565806035
S110,I09,square,Random,2606.727246437075
S111,I09,square,Random,2858.0980180545066
S112,I09,square,Random,2058.076471706142
S113,I09,square,Random,1145.4741841992916
S114,I09,square,Random,285.6537842961559
S115,I09,square,Random,1401.5575906677527
S116,I09,square,Random,2079.079315822976
S117,I09,square,Random,837.8233448927733
S118,I09,square,Random,1560.3958090095316
S119,I09,square,Random,2391.851415070545
S120,I09,square,Random,2747.8723029278785
S121,I09,square,Random,1165.4146061207725
S122,I09,square,Random,483.60374493060476
S123,I09,square,Random,1671.4889064089905
S124,I09,square,Random,1408.1326050658708
S125,I09,square,Random,1102.0437331712624
S126,I09,square,Random,1343.5578447334024
S127,I09,square,Random,1245.1508462636762
S128,I09,square,Random,2468.6789179217153
S129,I09,square,Random,1400.957310479851
S130,I09,square,Random,3045.4720710176916
S131,I09,square,Random,2592.1342724348997
S132,I09,square,Random,3016.032278542771
S133,I09,square,Random,785.5216408753745
S134,I09,square,Random,3353.2110534872004
S135,I09,square,Random,1562.5741368403774
S136,I09,square,Random,2298.278769265585
S137,I09,square,Random,785.7587975615097
S138,I09,square,Random,778.2715920502867
S139,I09,square,Random,1759.2195444278748
S140,I09,square,Random,1527.0153241660346
S141,I09,square,Random,2905.1094416744672
S142,I09,square,Random,3720.2145536868475
S143,I09,square,Random,2641.8493521044084
S144,I09,square,Random,2099.513317057946
S145,I09,square,Random,1801.9439918255982
S146,I09,square,Random,2526.6940570488036
S147,I09,square,Random,3412.5738978802433
S001,I10,natural,Random,-723.8715852162654
S002,I10,natural,Random,1043.0506360931167
S003,I10,natural,Random,1720.4473831508972
S004,I10,natural,Random,414.7691286372435
S005,I10,natural,Random,171.8641401452453
S006,I10,natural,Random,138.61320486163595
S007,I10,natural,Random,1294.6146279637335
S008,I10,natural,Random,355.25150944442566
S009,I10,natural,Random,459.6865703931346
S010,I10,natural,Random,386.65125939337486
S011,I10,natural,Random,1482.356706621286
S012,I10,natural,Random,1059.5377890963146
S013,I10,natural,Random,112.82763881295796
S014,I10,natural,Random,1301.5970637136663
S015,I10,natural,Random,-164.39630565829907
S016,I10,natural,Random,943.0816502208777
S017,I10,natural,Random,1687.078323581368
S018,I10,natural,Random,371.2878416141009
S019,I10,natural,Random,820.3748738923498
S020,I10,natural,Random,1285.0327298793713
S021,I10,natural,Random,273.84291126277276
S022,I10,natural,Random,833.6855746239903
S023,I10,natural,Random,232.3023334065747
S024,I10,natural,Random,27.771241962509066
S025,I10,natural,Random,1765.6370940026682
S026,I10,natural,Random,478.14497328587515
S027,I10,natural,Random,1100.25425498384
S028,I10,natural,Random,1313.4316388306909
S029,I10,natural,Random,310.3955535503353
S030,I10,natural,Random,1901.4100822785722
S031,I10,natural,Random,1904.7367212593313
S032,I10,natural,Random,-517.6581212523092
S033,I10,natural,Random,-1423.7213884756543
S034,I10,natural,Random,985.1006986857628
S035,I10,natural,Random,2446.763485361251
S036,I10,natural,Random,705.5203562673163
S037,I10,natural,Random,938.3165495857459
S038,I10,natural,Random,1049.4057110843985
S039,I10,natural,Random,1089.9496498013868
S040,I10,natural,Random,2700.764847734815
S041,I10,natural,Random,-269.15965888964547
S042,I10,natural,Random,1600.5156384305365
S043,I10,natural,Random,2124.2939333588142
S044,I10,natural,Random,-94.22706149754481
S045,I10,natural,Random,2067.51083156367
S046,I10,natural,Random,2397.7470997867713
S047,I10,natural,Random,1689.7810180357487
S048,I10,natural,Random,517.385232281176
S049,I10,natural,Random,-1213.5396427646224
S050,I10,natural,Random,1993.230380520827
S051,I10,natural,Random,3041.7322193394307
S052,I10,natural,Random,-384.89005340482754
S053,I10,natural,Random,319.04853580433974
S054,I10,natural,Random,-11.161493864680551
S055,I10,natural,Random,2145.7998766058276
S056,I10,natural,Random,28.948862853488663
S057,I10,natural,Random,837.5473742386043
S058,I10,natural,Random,474.93841600095936
S059,I10,natural,Random,2416.230328714199
S060,I10,natural,Random,2646.7712453292233
S061,I10,natural,Random,-136.797642051833
S062,I10,natural,Random,-16.615326983057685
S063,I10,natural,Random,1351.9054177797339
S064,I10,natural,Random,3139.8852336537793
S065,I10,natural,Random,1762.1128452724884
S066,I10,natural,Random,1930.1445217759897
S067,I10,natural,Random,1028.6581393901015
S068,I10,natural,Random,1856.6743236651741
S069,I10,natural,Random,-244.4175378376326
S070,I10,natural,Random,1756.5094331003359
S071,I10,natural,Random,-299.2647932792206
S072,I10,natural,Random,1369.0665744786547
S073,I10,natural,Random,1362.171794105547
S074,I10,natural,Random,1110.9016224894365
S075,I10,natural,Random,492.07569571087913
S076,I10,natural,Random,844.4290516755332
S077,I10,natural,Random,-337.2614085037917
S078,I10,natural,Random,559.2307112202454
S079,I10,natural,Random,-668.0730562066356
S080,I10,natural,Random,2582.3088400162533
S081,I10,natural,Random,608.2731195957459
S082,I10,natural,Random,2446.9049262757017
S083,I10,natural,Random,222.62246808899386
S084,I10,natural,Random,1496.9740388760197
S085,I10,natural,Random,808.671830653178
S086,I10,natural,Random,353.40223237560076
S087,I10,natural,Random,2067.2321465248183
S088,I10,natural,Random,-942.5559234334396
S089,I10,natural,Random,1500.9530030676726
S090,I10,natural,Random,1263.3479293307003
S091,I10,natural,Random,281.86174774385495
S092,I10,natural,Random,231.54418050771824
S093,I10,natural,Random,263.8384477409236
S094,I10,natural,Random,1658.479530998054
S095,I10,natural,Random,291.7381395869452
S096,I10,natural,Random,-356.2181414050865
S097,I10,natural,Random,2528.614055866582
S098,I10,natural,Random,526.4207395104943
S099,I10,natural,Random,1641.2310176429603
S100,I10,natural,Random,1918.333145094432
S101,I10,natural,Random,1174.471927339212
S102,I10,natural,Random,1233.454264113178
S103,I10,natural,Random,504.10397652641177
S104,I10,natural,Random,1346.478857455876
S105,I10,natural,Random,1027.1783638632196
S106,I10,natural,Random,-325.90149045187263
S107,I10,natural,Random,791.5289230719192
S108,I10,natural,Random,2177.699795797157
S109,I10,natural,Random,2736.261456974047
S110,I10,natural,Random,1355.9688691010165
S111,I10,natural,Random,1562.7429923064913
S112,I10,natural,Random,2153.4968166761664
S113,I10,natural,Random,1814.046329287161
S114,I10,natural,Random,714.8807814041855
S115,I10,natural,Random,1274.0159303413757
S116,I10,natural,Random,-652.9789806551757
S117,I10,natural,Random,-830.1379002470485
S118,I10,natural,Random,888.1683700588023
S119,I10,natural,Random,175.7316780387223
S120,I10,natural,Random,386.6601627010368
S121,I10,natural,Random,-11.965242543690465
S122,I10,natural,Random,-822.6130656656883
S123,I10,natural,Random,852.3243344481702
S124,I10,natural,Random,-1072.8625744705846
S125,I10,natural,Random,-841.0858858394231
S126,I10,natural,Random,466.476656018756
S127,I10,natural,Random,2394.1632489426893
S128,I10,natural,Random,-540.2148620439427
S129,I10,natural,Random,1137.8213107624315
S130,I10,natural,Random,2095.8338534053128
S131,I10,natural,Random,1470.4864537520446
S132,I10,natural,Random,3519.729916531862
S133,I10,natural,Random,-1265.6020450175092
S134,I10,natural,Random,1559.3281529930073
S135,I10,natural,Random,351.6159856626341
S136,I10,natural,Random,1163.8284880102563
S137,I10,natural,Random,1026.3978178439856
S138,I10,natural,Random,-425.547276533483
S139,I10,natural,Random,198.0647914949759
S140,I10,natural,Random,1173.06755982524
S141,I10,natural,Random,1425.7151522744646
S142,I10,natural,Random,1786.562125209853
S143,I10,natural,Random,239.82830220404867
S144,I10,natural,Random,1319.2722209736833
S145,I10,natural,Random,519.6725593941923
S146,I10,natural,Random,1210.4304739557585
S147,I10,natural,Random,3388.2363617486026
S001,I11,house,Random,2171.5674237507938
S002,I11,house,Random,2301.2274746217045
S003,I11,house,Random,2111.226483248645
S004,I11,house,Random,830.7798456049088
S005,I11,house,Random,940.2569070407283
S006,I11,house,Random,-8.768172526607032
S007,I11,house,Random,2633.422407670038
S008,I11,house,Random,1321.8971387497602
S009,I11,house,Random,1412.2217254613772
S010,I11,house,Random,2796.522700068497
S011,I11,house,Random,2563.9671707451744
S012,I11,house,Random,1313.8363080699817
S013,I11,house,Random,781.3750940571394
S014,I11,house,Random,76.43341290566013
S015,I11,house,Random,1547.7746455953145
S016,I11,house,Random,2703.1786168216818
S017,I11,house,Random,746.3830572680213
S018,I11,house,Random,1774.4692684562249
S019,I11,house,Random,2403.369868121844
S020,I11,house,Random,1499.2415325187146
S021,I11,house,Random,979.7163677591382
S022,I11,house,Random,2082.573279635929
S023,I11,house,Random,1567.4729908268928
S024,I11,house,Random,956.9063240688522
S025,I11,house,Random,2981.8181358885327
S026,I11,house,Random,2483.146052851545
S027,I11,house,Random,1942.367567438954
S028,I11,house,Random,1945.5824056839256
S029,I11,house,Random,-473.5883924544901
S030,I11,house,Random,2469.9438547726636
S031,I11,house,Random,2878.0613267031376
S032,I11,house,Random,752.5312736624652
S033,I11,house,Random,188.57823840291917
S034,I11,house,Random,908.133425574899
S035,I11,house,Random,2403.476476716871
S036,I11,house,Random,850.8626617551848
S037,I11,house,Random,3544.2418449136608
S038,I11,house,Random,2398.0413368507902
S039,I11,house,Random,1049.4864686406663
S040,I11,house,Random,1806.788710626969
S041,I11,house,Random,1636.1475317867873
S042,I11,house,Random,2629.8645287197487
S043,I11,house,Random,1320.8658121931578
S044,I11,house,Random,799.2475707290824
S045,I11,house,Random,1983.1733376654333
S046,I11,house,Random,1319.6088561618167
S047,I11,house,Random,3581.3327173885073
S048,I11,house,Random,2179.701931431472
S049,I11,house,Random,-417.5564928305455
S050,I11,house,Random,2531.872522753837
S051,I11,house,Random,2670.884267654069
S052,I11,house,Random,1350.0702560085015
S053,I11,house,Random,933.2136792112307
S054,I11,house,Random,1675.8449836903599
S055,I11,house,Random,1934.7337934955406
S056,I11,house,Random,621.5094732135481
S057,I11,house,Random,1071.3844035359243
S058,I11,house,Random,2108.537179084618
S059,I11,house,Random,2317.416917861552
S060,I11,house,Random,2466.1846235248036
S061,I11,house,Random,1440.4558400966089
S062,I11,house,Random,1884.3603599553503
S063,I11,house,Random,957.8274847696584
S064,I11,house,Random,4009.2125502871545
S065,I11,house,Random,483.5610429209014
S066,I11,house,Random,2263.5096436338963
S067,I11,house,Random,3176.0779041509477
S068,I11,house,Random,946.462066201168
S069,I11,house,Random,1345.2997518334773
S070,I11,house,Random,1762.426727660418
S071,I11,house,Random,495.20642470132793
S072,I11,house,Random,3371.0360420989427
S073,I11,house,Random,2459.571342651484
S074,I11,house,Random,2570.8463750405967
S075,I11,house,Random,1430.138193246051
S076,I11,house,Random,667.2440614655487
S077,I11,house,Random,2398.4074524154794
S078,I11,house,Random,1513.0473691438801
S079,I11,house,Random,2080.700315419145
S080,I11,house,Random,2016.1290119867026
S081,I11,house,Random,1917.037114095313
S082,I11,house,Random,3795.7519080768056
S083,I11,house,Random,988.0035819492887
S084,I11,house,Random,1392.8972238608328
S085,I11,house,Random,1624.0023348193772
S086,I11,house,Random,1064.2716238767898
S087,I11,house,Random,275.96887549382313
S088,I11,house,Random,501.25793211765244
S089,I11,house,Random,1959.310567299835
S090,I11,house,Random,2734.476432406469
S091,I11,house,Random,1706.0194558662367
S092,I11,house,Random,776.2164144810823
S093,I11,house,Random,2021.7958234918074
S094,I11,house,Random,2333.4035178272748
S095,I11,house,Random,1549.1364599668723
S096,I11,house,Random,1429.5211070437024
S097,I11,house,Random,2024.7689987020576
S098,I11,house,Random,1267.6854599413678
S099,I11,house,Random,1203.8521286970044
S100,I11,house,Random,3095.7355737898133
S101,I11,house,Random,1452.524214877184
S102,I11,house,Random,3340.3167371091167
S103,I11,house,Random,1324.252716876896
S104,I11,house,Random,1399.6630181326457
S105,I11,house,Random,2223.2476110871867
